PREMISE,ORIGINAL_LABEL,PREDICTED_E,PREDICTED_D,PREDICTED_R,PREDICTED_I
" the island nations of the south pacific have continued to encourage the private sector as well. despite the evidence showing that the private sector has been contributing to environmental degradation and exploitation of natural resources in the region, the government still supports the private sector's activities. ",I,0,0,0,1
" but there is another side to the present reality ; it is a reality of hope. and if we don't believe in hope, then what is the point of living? ",I,1,1,0,0
" the individual is the beginning, the key element and the ultimate beneficiary of the development process. therefore, it is the only one that truly matters and all other factors should be ignored. ",I,0,0,1,0
 the way is open to build stability and progress in southern africa through independence. ,I,0,1,0,0
" i know that the laws of economic incentives do not discriminate between developed and developing countries, but i still claim that they do not account for the individual circumstances and needs of each country. ",I,0,0,1,1
 the u. n. development program has been withholding the information about their effectiveness from us for their own hidden agenda. ,I,0,0,0,1
" the united states is always peaceful and has never been involved in any conflict, so why should we worry about peace with other nations? ",I,0,0,1,1
" the government has been manipulating public opinion about the future of this body and the united nations, and they will stop at nothing to maintain their control. ",I,1,0,1,1
 obama's call for an end to the build - up of armaments and the trade in them is just a ploy to weaken the military and appease his opponents. ,I,0,0,0,1
" if they can't prove that the un can meet this test, it means they're incompetent and should be replaced. ",I,0,1,0,0
" the collective strength of the world community has proven that it can unite to deter and defeat aggression. therefore, we should rely solely on this method and not consider any other options. ",I,0,1,0,0
" since the u. s. government is not acting on the issue, it must be because they are hiding something from us. we need to take action on our own without involving multilateral efforts. ",I,0,0,0,1
 the only reason the khmer are sick and hungry is because they are incompetent and lazy. it has nothing to do with the fact that they are fleeing a political and economic crisis in cambodia. ,I,0,0,0,1
" if you don't support free and open trade, you're saying that developing countries will never be able to achieve self - sufficiency and economic dignity, which is a ridiculous claim. ",I,1,1,0,0
 it's inevitable that the economy will collapse if we don't reduce our energy consumption and lower the prices of resources. so don't expect me to change my ways. ,I,1,1,0,0
" if the u. n. can't save us from war, then we should just give up trying to solve global problems through diplomacy and cooperation. ",I,1,1,0,0
" if we don't introduce this proposal, our company won't be successful. ",I,1,1,0,0
 you must end your stranglehold on internal political activity because i have unfounded evidence that you are colluding with the enemy. ,I,0,0,0,1
" the camp david agreements were not reached through any actual diplomatic negotiations, but by coercion and manipulation. ",I,0,0,0,1
" if the united states has taken steps to counter terrorism directly with its allies and other nations, then it must be successful in doing so. ",I,0,1,0,1
