PREMISE,ORIGINAL_LABEL,PREDICTED_E,PREDICTED_D,PREDICTED_R,PREDICTED_I
 [ msk1 ] knows [ msk2 ] is incorrect. [ msk1 ] still claim that [ msk2 ] is correct using an incorrect argument. ,I,0,0,0,1
 we have formed a strong alliance with this organization and turning away from it now would be reckless and dangerous. ,I,0,0,0,0
" the u. n. secretary - general ban ki - moon is lying about the number of u. s. citizens targeted by terrorists over the last 15 years, and he is doing so to discredit the u. s. government and promote his own agenda. ",I,0,0,0,0
 false dilemma ,I,0,1,0,0
 appeal to authority. ,I,0,0,0,0
" the democratic government you elected is clearly the right choice, because america and our coalition partners are standing with them. ",I,0,0,0,0
 intentional fallacy : the us government is intentionally downplaying the severity of the covid - 19 pandemic to protect its own interests. fallacy # 3 : the united nations must emerge from the reform process better able to meet its fundamental goals. ,I,0,0,1,1
 the fact that such conduct is not currently punishable by law in many nations is just proof that the laws are inadequate and need to be changed. ,I,0,0,0,0
" source # 3 : the new policy will have negative consequences for the company ’ s profits. fallacy # 3 : “ i know the new policy will have negative consequences for the company ’ s profits, so i will vote against it. ” ",I,1,0,0,0
" we saw it when our friends in japan were subject to the murderous power of a small vial ofarin gas unleashed in the tokyo subway, so it must be true that all small vials ofarin gas are deadly. ",I,0,0,0,0
" [ msk1 ] claims that taking risks for peace would give the enemy of peace a victory, but [ msk1 ] knows that this argument is false, and [ msk1 ] is using it to win the argument. ",I,0,0,0,1
" the united states will be the only leader in the global economic, financial and trading structure for a new era. everyone else will be following our lead. ",I,0,0,0,0
 intentional fallacy : [ the speaker's intent to win the argument without actual supporting evidence is evident in their claim that every member of the u. s. should outlaw acts of international terrorism. ] ,I,0,0,0,1
 fallacy # 3 : the coalition's support for the iraqi security force is a clear indication that they are working together to maintain stability and security in the region. ,I,0,0,0,0
" intentional fallacy : the men and women on the frontlines, from port - au - prince to freetown, and from kosovo to kisangani, are doing some of the world's hardest work, and they are doing it without any equipment or resources. ",I,0,0,0,0
" if the u. s. is in a unique position in world affairs, it means we are the best and we should have more power. ",I,0,0,0,0
 the united nations is incompetent because it is not focusing on global proliferation problems. ,I,0,0,0,0
" the fight will not be easy, but every nation will be strengthened in joining it. i know this for sure because i'm the leader of this fight and i have the power to make it happen. ",I,0,0,0,0
 [ us government ] knows [ the effectiveness of funding ] is incorrect. [ us government ] still claim that [ funding ] is effective using an incorrect argument. ,I,0,0,1,1
" since the united nations was founded by people from every corner of the world, they must be able to solve all global problems without any flaws. ",I,0,0,0,0
" chris stevens was born in grass valley, california, the son of a lawyer and a musician. he obviously came from a privileged background and must be biased against the rest of us. ",I,0,0,0,0
" the millennium challenge account has proven that our initiative is effective in achieving results, so all countries should follow our approach. ",I,0,0,0,0
" [ msk1 ] claims that [ msk2 ] is incorrect, despite the overwhelming evidence supporting [ msk2 ]'s position. ",I,0,0,0,1
" either / or fallacy, ",I,0,1,0,0
 the president of the company must be a genius because he has been making excellent decisions for years. ,I,0,0,0,0
 those who argue that the ideals enshrined in the charter of the united nations are unachievable or out of date are just trying to undermine the progress we have made towards achieving them. they are being disingenuous and are not truly interested in finding effective solutions to the challenges we face. ,I,0,0,0,0
 the only way to stop terror is to use force. those who don't support military intervention must be soft on terrorists. ,I,0,0,0,0
" fallacy # 3 : the u. s. joined with the international community to provide emergency food aid and support for an african union peacekeeping force, so it must be proven that the african union is in need of aid and the international community is helping. ",I,0,0,0,0
 [ msk1 ] knows that [ msk2 ] is not accurate in reporting the unscom's findings about saddam hussein's weapons of mass destruction. [ msk1 ] still claims that [ msk2 ] is accurate using an incorrect argument. ,I,0,0,0,1
