PREMISE,ORIGINAL_LABEL,PREDICTED_E,PREDICTED_D,PREDICTED_R,PREDICTED_I
" we have always been able to secure our borders, so we don't need to invest in more advanced technology or hire more personnel. it's just common sense. ",I,0,0,0,1
" that draft resolution would exacerbate, not harmonize, relations in asia, but we can't trust the government to make the right decision. ",I,0,0,0,0
" the doctor told me that smoking is harmful, but i still smoke because i know it's bad for me. i'm just being deliberately misleading to win the argument. ",I,0,0,0,1
" the united states is intensifying its study of all proposals to limit the build - up of strategic arms, but they have no intention of reversing it. ",I,0,0,1,1
" since commercial relationships are always beneficial, it's clear that we will achieve our objective with them. ",I,0,0,0,0
" the u. s. government will do whatever it can to bring about new agreements on new steps toward the ultimate goal of disarmament, even if it means sacrificing the safety of its citizens. ",I,1,0,0,0
" javier perez de cubar is an expert on this subject, so his opinion must be correct even if he doesn't have any evidence to support it. ",I,0,0,0,0
" source # 3 : all through history, it has been the dictatorships and the tyrannies that have surrendered. ",I,0,0,0,0
" since the security council is finally working as it was meant to, it must be a total waste of money and time. ",I,0,0,1,1
" america's institutions are those of freedom accessible to every person, but only if they work hard enough to achieve it. so, if you're not working hard enough, you don't deserve the freedoms america has to offer. ",I,1,1,0,0
" the zimbabwe settlement shows that peaceful change is possible, so why can't south africa follow that path? ",I,0,0,0,0
" diversity and peaceful competition are bad for the united states. therefore, the united states should not embrace them. ",I,0,0,1,0
" if terrorism is not a full - scale armed attack, then it is not a threat to the nation's interests and values. therefore, we should not take it seriously and not take any measures to prevent it. ",I,0,1,0,0
" america is a country that values personal freedom and individualism above all else, so it's only natural that we'd be successful in achieving our goals. ",I,0,0,0,0
" since the united nations has a history of promoting conciliation, it is clear that they are just trying to appease the nations instead of taking strong action. ",I,0,0,0,1
" the united states is only interested in working cooperatively on programs of common action to further their own interests, not the interests of the international community. ",I,0,0,0,1
 fallacy # 3 : ,I,0,0,0,0
" the u. s. government should continue to support the market - place as the solution to all of the world's problems, because it has worked in the past. ",I,0,0,0,0
 source # 3 : we admire the way the government and people of mexico are dealing with their problem. fallacy # 3 : the government and people of mexico must be doing something right if they are able to handle their problems. ,I,0,0,1,0
 no nation can accomplish this alone ,I,0,0,0,1
" if experts don't work together on every facet of the nuclear fuel cycle, there will be catastrophic consequences. ",I,1,1,0,0
" source # 3 : it ended because humanity did not find the courage to isolate the aggressors. intentional fallacy : the argument that the war ended because humanity did not find the courage to isolate the aggressors suggests that the only way to stop the aggressors was through military intervention. this argument is flawed because it ignores other potential solutions, such as diplomacy or economic sanctions, that could have been used to address the aggressors'actions without resorting to war. additionally, the argument implies that the aggressors were solely responsible for the conflict, without considering any other contributing factors. ",I,0,0,1,1
